node_windows,valid_values,MAE,RMSE,bias,MAE@h3,MAE@h6,MAE@h12,county,model,factor,value,scope,result_dir,STID_MAE,STID_RMSE,STID_bias,STID_MAE@h3,STID_MAE@h6,STID_MAE@h12,delta_vs_STID_MAE,delta_vs_STID_RMSE,delta_vs_STID_bias,delta_vs_STID_MAE@h3,delta_vs_STID_MAE@h6,delta_vs_STID_MAE@h12
13876,134948,12.01651754938129,22.168218992299902,-0.8486839869063569,11.031043892992773,12.14574288236637,13.488845518066928,LosAngeles,STIDGatedAccident,pm_relation,downstream,future_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,12.026638646228548,22.123355707598282,-0.9607846517054327,11.02301208726876,12.135864229324362,13.533337769270643,-0.010121096847258926,0.04486328470161993,0.11210066479907577,0.008031805724012742,0.009878653042008523,-0.04449225120371558
13858,134818,12.329700279770618,25.24973819548904,-0.9133963195346247,11.20436452913297,12.381543103885694,14.029773633322485,LosAngeles,STIDGatedAccident,pm_relation,downstream,history_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,12.327106965392986,25.29608359834162,-0.9531811214748591,11.213203288953563,12.401556600206526,14.039617201701303,0.0025933143776324385,-0.046345402852580264,0.03978480194023437,-0.008838759820593012,-0.020013496320832047,-0.009843568378817835
2220,21456,12.386027202421298,26.38618243527585,-1.2008636707160831,11.523951761796027,12.631842645222708,14.400507530601788,LosAngeles,STIDGatedAccident,pm_relation,downstream,post_last_slot,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,12.348739399294814,26.38047136022365,-1.2432497214417597,11.519626113079509,12.593389056672986,14.365647977613962,0.03728780312648361,0.005711075052200698,0.04238605072567658,0.004325648716518415,0.038453588549721474,0.03485955298782528
1352,12598,12.69414470906976,28.699984282475178,-2.173827466708854,11.086319492885044,13.496627964585592,14.98081517926814,LosAngeles,STIDGatedAccident,pm_relation,downstream,ongoing,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,12.63748200739503,28.662578748573825,-2.1680415126705457,11.06686281476702,13.415274836344011,14.974636275003972,0.05666270167473009,0.03740553390135304,-0.005785954038308283,0.019456678118023873,0.08135312824158092,0.006178904264167784
15593,155813,12.605033609170002,22.17483222378473,-0.4808677260123614,11.693128735785448,12.627481304905324,13.92128925995699,LosAngeles,STIDGatedAccident,pm_relation,upstream,future_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,12.59973198745376,22.148579214050724,-0.6719967681980149,11.696968659710418,12.596913384407308,13.946102619207915,0.005301621716242266,0.026253009734006127,0.19112904218565352,-0.0038399239249695682,0.030567920498015155,-0.024813359250924094
15566,155433,12.619328750859998,22.14138090545021,-0.6956524753682838,11.79001022705342,12.620300315354434,13.818088191663923,LosAngeles,STIDGatedAccident,pm_relation,upstream,history_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,12.610658255197276,22.092025701921578,-0.7753072752158047,11.767688187073258,12.607357090830794,13.830978059025114,0.008670495662721933,0.04935520352863065,0.07965479984752089,0.022322039980162245,0.012943224523640495,-0.012889867361190355
2492,24920,12.625016704455234,22.177531773805242,-1.0489901724826085,11.598585497740668,12.353441836805228,13.931483739840978,LosAngeles,STIDGatedAccident,pm_relation,upstream,post_last_slot,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,12.588848210146493,22.02514511086367,-1.0624194670259284,11.520701999544695,12.225066462137613,14.012379611897433,0.03616849430874147,0.15238666294157355,0.01342929454331987,0.07788349819597329,0.1283753746676144,-0.08089587205645543
1545,15644,12.919499586744706,22.462370703400158,-0.9407026031931109,11.716335586021687,12.761725737258711,14.378810735509868,LosAngeles,STIDGatedAccident,pm_relation,upstream,ongoing,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,12.961701842044448,22.420655136041102,-0.8506811064425346,11.693563696616454,12.708939536913462,14.586030858612649,-0.042202255299741864,0.04171556735905568,-0.09002149675057636,0.02277188940523267,0.05278620034524906,-0.20722012310278082
17347,131300,5.134167235956243,10.652887813657813,0.036271433601466556,4.661821558512288,5.082846499926424,5.989112840039608,LosAngeles,STIDGatedAccident,impact_abs,low,future_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,5.156186437904608,10.735679610153028,-0.15975298385445796,4.691821338248443,5.086940193350457,6.037993922547342,-0.02201920194836493,-0.08279179649521495,0.19602441745592453,-0.029999779736154863,-0.004093693424032985,-0.04888108250773371
8674,102951,10.395532707724731,16.432789076575943,-0.6929224165849663,9.84080922417386,10.337201539472614,11.301195214439788,LosAngeles,STIDGatedAccident,impact_abs,mid,future_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,10.42821492243864,16.444009618493162,-0.8302971867630083,9.869946858465434,10.387110139806135,11.396294369116386,-0.03268221471390831,-0.01122054191721844,0.137374770178042,-0.029137634291574344,-0.04990860033352007,-0.09509915467659802
8673,103188,22.301753636251593,33.64475947354178,-1.3151487398596748,20.32824693678257,22.5327427593292,24.971726566837344,LosAngeles,STIDGatedAccident,impact_abs,high,future_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,22.291970678608134,33.61711835648837,-1.466314915793346,20.290467744595034,22.477308318797164,24.988386510443927,0.009782957643459156,0.02764111705341321,0.1511661759336711,0.03777919218753567,0.05543444053203572,-0.016659943606583738
12278,142510,13.27043371074083,22.41765373165153,3.720812416893082,12.40157802869598,13.2906809044992,14.715516796178015,LosAngeles,STIDGatedAccident,impact_direction,drop,future_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,13.236452911721724,22.345791551467407,3.607548770766686,12.379762638466485,13.254941524354388,14.643591503816682,0.033980799019106556,0.07186218018412305,0.11326364612639583,0.02181539022949508,0.03573938014481115,0.0719252923613336
12384,144218,13.68012983115324,24.08934523908084,-5.1654190229905685,12.54797427875774,13.738288336160318,15.191717446583786,LosAngeles,STIDGatedAccident,impact_direction,rise,future_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,13.719114882890237,24.133964622434167,-5.332932548024085,12.563118304247226,13.730665468055067,15.342270842572166,-0.03898505173699718,-0.0446193833533286,0.16751352503351669,-0.015144025489485458,0.007622868105251257,-0.15055339598838025
0,0,,,,,,,LosAngeles,STIDGatedAccident,impact_threshold,q50=1.8750;q75=8.2917,future_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,,,,,,,,,,,,
17330,131225,5.117857048105889,10.483853045900434,-0.1232665193528306,4.661603813772016,5.113677901733063,5.883067361377966,LosAngeles,STIDGatedAccident,impact_abs,low,history_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,5.129128819365891,10.599501995204685,-0.2331470348949,4.688982788611139,5.119016971570685,5.907747408289867,-0.011271771260002339,-0.1156489493042514,0.10988051554206939,-0.027378974839122883,-0.005339069837621224,-0.024680046911901066
8664,102687,10.307079937613436,16.095405934843257,-0.75572220326069,9.810873313188859,10.357878595869117,11.104929594511397,LosAngeles,STIDGatedAccident,impact_abs,mid,history_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,10.291910578455152,16.098797149595388,-0.8126158335516136,9.786037216694021,10.331889180156672,11.153824201683873,0.015169359158283768,-0.003391214752131333,0.05689363029092365,0.024836096494837534,0.025989415712444952,-0.04889460717247651
8662,103113,23.360271853591733,38.221505253394476,-1.4132861898503872,21.244676860667646,23.380269607444518,26.316433477102116,LosAngeles,STIDGatedAccident,impact_abs,high,history_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,23.230676732298168,37.77723995146499,-1.3694319421906311,21.148522888105425,23.29248497145992,26.067780752361777,0.12959512129356554,0.44426530192948377,-0.043854247659756096,0.09615397256222025,0.08778463598459751,0.24865272474033873
11980,138293,13.89270395337947,25.14964001994986,4.363166020174843,12.916999865169283,13.861961094655598,15.36156075591683,LosAngeles,STIDGatedAccident,impact_direction,drop,history_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,13.87192833833498,25.091040941749633,4.295040319208187,12.915658558490652,13.862970660493069,15.313314281944479,0.020775615044490436,0.058599078200227694,0.0681257009666556,0.0013413066786309713,-0.001009565837470916,0.04824647397235182
12622,147642,13.778289872227615,26.0465355539907,-5.740694461978103,12.68945674598217,13.852357737698814,15.352598521468197,LosAngeles,STIDGatedAccident,impact_direction,rise,history_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,13.680269916492206,25.646230230755037,-5.710135044601163,12.605067840466896,13.739100567335695,15.260705471735836,0.09801995573540978,0.4003053232356635,-0.030559417376940345,0.084388905515274,0.11325717036311822,0.09189304973236112
0,0,,,,,,,LosAngeles,STIDGatedAccident,impact_threshold,q50=1.8333;q75=7.9167,history_any,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,,,,,,,,,,,,
2805,21031,5.111885197407157,10.703230275261063,-0.12727306801833732,4.633145515001318,5.0556215499396995,5.841368642008557,LosAngeles,STIDGatedAccident,impact_abs,low,post_last_slot,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,5.155932751266917,10.879844503896413,-0.24851832177384955,4.684435548340681,5.067518869307117,5.935057754995889,-0.04404755385975978,-0.1766142286353496,0.12124525375551223,-0.051290033339363106,-0.011897319367417225,-0.09368911298733273
1403,16671,10.3654933364481,15.986021771543834,-0.9105492031758022,10.058809568556093,10.42968827280505,11.189092399751075,LosAngeles,STIDGatedAccident,impact_abs,mid,post_last_slot,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,10.282336226522755,15.907078970128083,-0.9417021806721609,9.978526986760201,10.217500133075934,11.213995576248388,0.0831571099253452,0.07894280141575116,0.031152977496358703,0.08028258179589187,0.21218813972911654,-0.024903176497312884
1401,16672,22.98429947668211,37.96367230952942,-2.056504005205151,20.620821773361282,22.883020534008033,26.852500156985236,LosAngeles,STIDGatedAccident,impact_abs,high,post_last_slot,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,22.89594466855567,37.77111338199425,-2.0389907579733175,20.52607164334804,22.810237053570177,26.657611390699227,0.08835480812643937,0.192558927535174,-0.01751324723183334,0.09475013001324228,0.07278348043785599,0.19488876628600948
1886,21842,13.183618341366806,23.155957515550472,4.239112410917789,12.121419661490876,12.849790843205708,15.151995510059399,LosAngeles,STIDGatedAccident,impact_direction,drop,post_last_slot,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,13.16612101976562,23.121729449067825,4.147290417109094,12.137425752483017,12.801748118730329,15.096720741607331,0.017497321601185334,0.034228066482647534,0.09182199380869527,-0.016006090992140898,0.04804272447537983,0.055274768452067136
2090,24370,14.16875777903961,27.403741890401236,-5.954700140939368,13.05759668795862,14.438479104376263,15.933811071121246,LosAngeles,STIDGatedAccident,impact_direction,rise,post_last_slot,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,14.073031264951986,27.250586842274913,-5.899085456619607,12.950007955135527,14.239962032728581,15.90873563454231,0.09572651408762489,0.1531550481263224,-0.055614684319760244,0.10758873282309267,0.19851707164768229,0.02507543657893585
0,0,,,,,,,LosAngeles,STIDGatedAccident,impact_threshold,q50=1.7779;q75=8.7500,post_last_slot,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,,,,,,,,,,,,
1784,12969,5.279375414407486,11.122106528997124,-0.09808769287843548,4.789459729613693,5.272094630572914,5.977301134992001,LosAngeles,STIDGatedAccident,impact_abs,low,ongoing,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,5.323294770847226,11.313073481521787,-0.1600163359990952,4.884541771789043,5.337430255388614,6.030476221397741,-0.043919356439739765,-0.1909669525246631,0.061928643120659724,-0.09508204217534999,-0.06533562481569977,-0.05317508640573987
888,10504,10.857985442772405,16.987246447428838,-0.8784073475927047,10.147310855043383,11.165137948848503,11.65617415612779,LosAngeles,STIDGatedAccident,impact_abs,mid,ongoing,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,10.898486666160055,17.141424607403458,-0.940391826702272,10.139361069438939,11.106084364713801,11.962290882927718,-0.0405012233876505,-0.15417815997462014,0.06198447910956728,0.007949785604443704,0.059053584134701964,-0.3061167267999281
889,10415,23.236409080824025,39.48336035271816,-2.940958269387555,19.700792114855506,23.575641153045513,27.869609511201432,LosAngeles,STIDGatedAccident,impact_abs,high,ongoing,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,23.167457382048315,39.362809632735335,-2.82710161067177,19.538005701407858,23.4429289162983,27.883831345732162,0.0689516987757095,0.1205507199828233,-0.11385665871578521,0.16278641344764821,0.13271223674721355,-0.014221834530729893
1190,13580,13.42448429000922,23.385823647986655,4.242148377723301,12.254472294460337,13.111802025178893,15.715956242427522,LosAngeles,STIDGatedAccident,impact_direction,drop,ongoing,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,13.485644773390577,23.472337408445657,4.167031852767113,12.322517563513227,13.23636520183192,15.842386608225414,-0.06116048338135727,-0.0865137604590025,0.07511652495618826,-0.06804526905288988,-0.12456317665302663,-0.12643036579789246
1309,15274,14.605642159134677,29.181335532621013,-6.529669690853297,12.53501386156269,15.399743948140607,16.59935611161832,LosAngeles,STIDGatedAccident,impact_direction,rise,ongoing,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,14.542808238008625,29.09728748763311,-6.40688471977071,12.406310999253217,15.13837297888982,16.765166703414614,0.06283392112605135,0.08404804498790241,-0.12278497108258701,0.12870286230947414,0.2613709692507875,-0.1658105917962942
0,0,,,,,,,LosAngeles,STIDGatedAccident,impact_threshold,q50=1.7500;q75=8.9167,ongoing,BasicTS/checkpoints/STIDGatedAccident/TraffiDent_LosAngeles_2023Q1_100_12_12_gated_accident/2742d597068ff19e251df0b9964af382/test_results,,,,,,,,,,,,
1507,14881,11.987462711994322,19.94837863676031,-1.9149575893232142,10.841581064247224,11.954081022768229,14.023144850274925,Orange,STID,incident_type,1141,future_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,11.987462711994322,19.94837863676031,-1.9149575893232142,10.841581064247224,11.954081022768229,14.023144850274925,0.0,0.0,0.0,0.0,0.0,0.0
1495,14746,13.15497587352211,22.797704877420347,-1.7914709737662073,11.714052643814707,13.502080088819831,14.34996863484966,Orange,STID,incident_type,1141,history_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,13.15497587352211,22.797704877420347,-1.7914709737662073,11.714052643814707,13.502080088819831,14.34996863484966,0.0,0.0,0.0,0.0,0.0,0.0
240,2376,12.770014955539896,22.000731489094257,-2.8046928897048486,10.058555121373649,12.445349330224362,15.126779968415073,Orange,STID,incident_type,1141,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,12.770014955539896,22.000731489094257,-2.8046928897048486,10.058555121373649,12.445349330224362,15.126779968415073,0.0,0.0,0.0,0.0,0.0,0.0
130,1260,12.290680204119,21.438809309916504,-2.5826175447494264,9.611078982083303,12.107497802147499,15.422546059744699,Orange,STID,incident_type,1141,ongoing,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,12.290680204119,21.438809309916504,-2.5826175447494264,9.611078982083303,12.107497802147499,15.422546059744699,0.0,0.0,0.0,0.0,0.0,0.0
3882,41638,12.686014546184044,25.99157125522482,-0.010134015018494834,11.316785637185239,12.583471785223793,14.594180253814653,Orange,STID,incident_type,NoInj,future_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,12.686014546184044,25.99157125522482,-0.010134015018494834,11.316785637185239,12.583471785223793,14.594180253814653,0.0,0.0,0.0,0.0,0.0,0.0
3874,41462,12.56781250573373,23.072006463033354,-0.9595014112028244,11.833216586299294,12.777124805555149,13.47168832832542,Orange,STID,incident_type,NoInj,history_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,12.56781250573373,23.072006463033354,-0.9595014112028244,11.833216586299294,12.777124805555149,13.47168832832542,0.0,0.0,0.0,0.0,0.0,0.0
627,6733,12.698673801827214,22.369031579133573,-0.79277281461597,11.498969813755581,13.027988467716197,13.419181374942555,Orange,STID,incident_type,NoInj,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,12.698673801827214,22.369031579133573,-0.79277281461597,11.498969813755581,13.027988467716197,13.419181374942555,0.0,0.0,0.0,0.0,0.0,0.0
384,4201,12.889451803976058,22.097761142225526,-0.8020124292407709,12.106701736450196,13.75926390511649,13.370296543666294,Orange,STID,incident_type,NoInj,ongoing,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,12.889451803976058,22.097761142225526,-0.8020124292407709,12.106701736450196,13.75926390511649,13.370296543666294,0.0,0.0,0.0,0.0,0.0,0.0
4234,44306,10.03283717614751,17.814040091899304,-0.039956742235324146,9.24192347817965,10.039092330189494,11.062585978842119,Orange,STID,incident_type,UnknInj,future_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,10.03283717614751,17.814040091899304,-0.039956742235324146,9.24192347817965,10.039092330189494,11.062585978842119,0.0,0.0,0.0,0.0,0.0,0.0
4234,44214,9.500605625941686,17.136649647056075,0.09062252457949546,8.942929028688114,9.491144181332766,10.57483519597581,Orange,STID,incident_type,UnknInj,history_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,9.500605625941686,17.136649647056075,0.09062252457949546,8.942929028688114,9.491144181332766,10.57483519597581,0.0,0.0,0.0,0.0,0.0,0.0
677,7060,9.762775579457918,17.712659004898065,0.39459376024456944,9.067629794685208,10.433024284001943,10.10998880357208,Orange,STID,incident_type,UnknInj,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,9.762775579457918,17.712659004898065,0.39459376024456944,9.067629794685208,10.433024284001943,10.10998880357208,0.0,0.0,0.0,0.0,0.0,0.0
389,4112,10.215786815153486,18.016669417246803,1.0140881158034625,9.441294214243063,11.1555846219807,10.75755406534949,Orange,STID,incident_type,UnknInj,ongoing,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,10.215786815153486,18.016669417246803,1.0140881158034625,9.441294214243063,11.1555846219807,10.75755406534949,0.0,0.0,0.0,0.0,0.0,0.0
2029,20716,12.88401981853891,27.99502402596218,0.4259230062569815,11.581542922444426,13.085248252457804,14.402957115726194,Orange,STID,pm_relation,at_source,future_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,12.88401981853891,27.99502402596218,0.4259230062569815,11.581542922444426,13.085248252457804,14.402957115726194,0.0,0.0,0.0,0.0,0.0,0.0
2018,20769,12.092904025815312,23.523168235208175,-1.6916027003888006,11.03787748744722,12.30781346380573,13.279421090529091,Orange,STID,pm_relation,at_source,history_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,12.092904025815312,23.523168235208175,-1.6916027003888006,11.03787748744722,12.30781346380573,13.279421090529091,0.0,0.0,0.0,0.0,0.0,0.0
320,3292,11.678893834388704,21.361395981799404,-1.0384760818388743,10.177259083211856,13.027200608026414,12.508072822102571,Orange,STID,pm_relation,at_source,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,11.678893834388704,21.361395981799404,-1.0384760818388743,10.177259083211856,13.027200608026414,12.508072822102571,0.0,0.0,0.0,0.0,0.0,0.0
203,2155,11.40937510620967,20.29039781383157,-0.999639952763604,10.197527134218696,12.846104473537869,11.936667110379888,Orange,STID,pm_relation,at_source,ongoing,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,11.40937510620967,20.29039781383157,-0.999639952763604,10.197527134218696,12.846104473537869,11.936667110379888,0.0,0.0,0.0,0.0,0.0,0.0
2881,31781,10.327583198959069,21.78367227365139,-0.045544609654854094,9.205826094242967,10.033274283277812,12.057841043899524,Orange,STID,pm_relation,downstream,future_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,10.327583198959069,21.78367227365139,-0.045544609654854094,9.205826094242967,10.033274283277812,12.057841043899524,0.0,0.0,0.0,0.0,0.0,0.0
2880,31508,10.359372267917403,21.059317663641913,0.5715155691699175,9.810836336961607,10.549211062476749,10.972667904327869,Orange,STID,pm_relation,downstream,history_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,10.359372267917403,21.059317663641913,0.5715155691699175,9.810836336961607,10.549211062476749,10.972667904327869,0.0,0.0,0.0,0.0,0.0,0.0
472,5167,10.804596810315964,21.793410824047726,0.018764013752199958,9.613745601088912,10.856072878507975,10.655761745426204,Orange,STID,pm_relation,downstream,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,10.804596810315964,21.793410824047726,0.018764013752199958,9.613745601088912,10.856072878507975,10.655761745426204,0.0,0.0,0.0,0.0,0.0,0.0
293,3251,11.425319828865382,22.141609463740085,0.029579533389515966,10.674237550404678,11.545457671670352,11.996402375838336,Orange,STID,pm_relation,downstream,ongoing,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,11.425319828865382,22.141609463740085,0.029579533389515966,10.674237550404678,11.545457671670352,11.996402375838336,0.0,0.0,0.0,0.0,0.0,0.0
4579,46876,11.391944638351621,18.35107223151801,-0.8884622987417935,10.459723271513424,11.435256557796482,12.71682447557173,Orange,STID,pm_relation,upstream,future_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,11.391944638351621,18.35107223151801,-0.8884622987417935,10.459723271513424,11.435256557796482,12.71682447557173,0.0,0.0,0.0,0.0,0.0,0.0
4571,46695,11.425903761623017,18.503357781721224,-1.0143774231721687,10.665384038452618,11.424653973667528,12.669722863983413,Orange,STID,pm_relation,upstream,history_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,11.425903761623017,18.503357781721224,-1.0143774231721687,10.665384038452618,11.424653973667528,12.669722863983413,0.0,0.0,0.0,0.0,0.0,0.0
737,7542,11.513225832594955,18.55882277735613,-0.6872673808532569,10.449361569584369,11.47922190622369,12.991430176460497,Orange,STID,pm_relation,upstream,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,11.513225832594955,18.55882277735613,-0.6872673808532569,10.449361569584369,11.47922190622369,12.991430176460497,0.0,0.0,0.0,0.0,0.0,0.0
454,4664,11.296219667071544,17.88761051622286,-0.6157018275449043,10.12552133869083,11.828146372085962,12.64104293113531,Orange,STID,pm_relation,upstream,ongoing,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,11.296219667071544,17.88761051622286,-0.6157018275449043,10.12552133869083,11.828146372085962,12.64104293113531,0.0,0.0,0.0,0.0,0.0,0.0
4717,42417,5.103202818924887,9.656836296976675,-0.8722184022908434,4.527397120251138,5.054197095281898,5.81923410916898,Orange,STID,impact_abs,low,future_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,5.103202818924887,9.656836296976675,-0.8722184022908434,4.527397120251138,5.054197095281898,5.81923410916898,0.0,0.0,0.0,0.0,0.0,0.0
2357,28192,9.955562619697492,15.300464809107817,-0.7136701970582111,9.609437763944586,9.896034172545088,10.765629225910903,Orange,STID,impact_abs,mid,future_any,BasicTS/checkpoints/STID/TraffiDent_Orange_2023Q1_100_12_12_pure/61962a5bc414e6aa3e3d288a2850d204/test_results,9.955562619697492,15.300464809107817,-0.7136701970582111,9.609437763944586,9.896034172545088,10.765629225910903,0.0,0.0,0.0,0.0,0.0,0.0
